GeneName	xref_id	HN1.5	Proteo
SLC5A3	6526	152	NA
SLC5A4	6527	6	NA
SLC5A5	6528	20	NA
SLC5A6	8884	-207	NA
SLC5A7	60482	-9	NA
SLC5A8	160728	-14	NA
SLC5A9	200010	3	NA
SLC6A1	6529	14	NA
SLC6A11	6538	37	NA
SLC6A12	6539	82	NA
SLC6A13	6540	3	NA
SLC6A14	11254	-6	NA
SLC6A15	55117	-21	NA
SLC6A16	28968	74	NA
SLC6A17	388662	-22	NA
SLC6A18	348932	11	NA
SLC6A19	340024	66	NA
SLC6A2	6530	-18	NA
SLC6A20	54716	1	NA
SLC6A3	6531	127	NA
SLC6A4	6532	5	NA
SLC6A5	9152	6	NA
SLC6A6	6533	176	NA
SLC6A7	6534	2	NA
SLC6A8	6535	185	NA
SLC6A9	6536	-5	NA
SLC7A1	6541	-35	NA
SLC7A10	56301	27	NA
SLC7A11	23657	-75	NA
SLC7A13	157724	5	NA
SLC7A14	57709	5	NA
SLC7A2	6542	-87	NA
SLC7A3	84889	11	NA
SLC7A4	6545	-3	NA
SLC7A5	8140	59	NA
SLC7A6	9057	-96	NA
SLC7A6OS	84138	-52	NA
SLC7A7	9056	-21	NA
SLC7A8	23428	-120	NA
SLC7A9	11136	65	NA
SLC8A1	6546	4	NA
SLC8A2	6543	81	NA
SLC8A3	6547	120	NA
SLC8B1	80024	-47	NA
SLC9A1	6548	32	NA
SLC9A2	6549	-63	NA
SLC9A3	6550	-57	NA
SLC9A3R1		-63	NA
SLC9A3R2		-19	NA
SLC9A4	389015	48	NA
SLC9A5	6553	69	NA
SLC9A6	10479	-39	NA
SLC9A7	84679	97	NA
SLC9A8	23315	-60	NA
SLC9A9	285195	-56	NA
SLC9B1	150159	39	NA
SLC9B2	133308	-92	NA
SLC9C1	285335	-19	NA
SLC9C2	284525	64	NA
SLCO1A2	6579	-31	NA
SLCO1B1	10599	29	NA
SLCO1B3	28234	95	NA
SLCO1B7	338821	56	NA
SLCO1C1	53919	-1	NA
SLCO2A1	6578	56	NA
SLCO2B1	11309	-33	NA
SLCO3A1	28232	-85	NA
SLCO4A1	28231	156	NA
SLCO4C1	353189	-7	NA
SLCO5A1	81796	24	NA
SLCO6A1	133482	-12	NA
SLF1	84250	-82	NA
SLF2	55719	-12	NA
SLFN11	91607	-17	NA
SLFN12	55106	-72	NA
SLFN12L	100506736	-5	NA
SLFN13	146857	-32	NA
SLFN14	342618	22	NA
SLFN5	162394	-20	NA
SLFNL1	200172	41	NA
SLIRP	81892	-116	NA
SLIT1	6585	31	NA
SLIT2	9353	-17	NA
SLIT3	6586	34	NA
SLITRK1	114798	-27	NA
SLITRK2	84631	13	NA
SLITRK3	22865	-27	NA
SLITRK4	139065	-31	NA
SLITRK5	26050	-17	NA
SLITRK6	84189	31	NA
SLK	9748	-15	NA
SLMAP	7871	-36	NA
SLN	6588	29	NA
SLPI	6590	113	NA
SLTM	79811	-32	NA
SLU7	10569	27	NA
SLURP1	57152	4	NA
SLURP2	432355	28	NA
SLX1A	548593	11	NA
SLX1B	79008	-4	NA
SLX4	84464	-48	NA
SLX4IP	128710	10	NA
SMAD1	4086	-100	NA
SMAD2	4087	20	NA
SMAD3	4088	29	NA
SMAD4	4089	18	NA
SMAD5	4090	-7	NA
SMAD6	4091	17	NA
SMAD7	4092	132	NA
SMAD9	4093	145	NA
SMAGP	57228	-66	NA
SMAP1	60682	107	NA
SMAP2	64744	74	NA
SMARCA1	6594	34	NA
SMARCA2	6595	-29	NA
SMARCA4	6597	-46	NA
SMARCA5	8467	-28	NA
SMARCAD1	56916	-62	NA
SMARCAL1	50485	31	NA
SMARCB1	6598	-45	NA
SMARCC1	6599	-31	NA
SMARCC2	6601	-15	NA
SMARCD1	6602	-97	NA
SMARCD2	6603	-93	NA
SMARCD3	6604	-32	NA
SMARCE1	6605	-44	NA
SMC1A	8243	-78	NA
SMC1B	27127	-9	NA
SMC2	10592	-23	NA
SMC3	9126	-32	NA
SMC4	10051	-43	NA
SMC5	23137	-19	NA
SMC6	79677	-56	NA
SMCHD1	23347	-45	NA
SMCO1	255798	31	NA
SMCO2	341346	54	NA
SMCO3	440087	-17	NA
SMCO4	56935	-34	NA
SMCP	4184	2	NA
SMCR8	140775	5	NA
SMDT1	91689	-34	NA
SMG1	23049	24	NA
SMG5	23381	-30	NA
SMG6	23293	47	NA
SMG7	9887	-10	NA
SMG8	55181	-84	NA
SMG9	56006	-43	NA
SMIM1	388588	35	NA
SMIM10	644538	-18	NA
SMIM10L1	100129361	-95	NA
SMIM10L2A	399668	34	NA
SMIM10L2B	644596	-4	NA
SMIM11A		-31	NA
SMIM11B		-30	NA
SMIM12	113444	-129	NA
SMIM13	221710	-63	NA
SMIM14	201895	56	NA
SMIM15	643155	-51	NA
SMIM17	147670	57	NA
SMIM18	100507341	-15	NA
SMIM19	114926	-25	NA
SMIM2	79024	-2	NA
SMIM20	389203	-34	NA
SMIM21	284274	7	NA
SMIM22	440335	-14	NA
SMIM23	644994	2	NA
SMIM24	284422	177	NA
SMIM26	388789	-3	NA
SMIM27		26	NA
SMIM28	110806279	11	NA
SMIM29	221491	-35	NA
SMIM3	85027	96	NA
SMIM30	401397	-92	NA
SMIM31	100505989	3	NA
SMIM32	389332	21	NA
SMIM33	111064649	2	NA
SMIM34B		5	NA
SMIM35	100526771	2	NA
SMIM36	101927367	22	NA
SMIM38	107984345	139	NA
SMIM39	113523639	-1	NA
SMIM4		-104	NA
SMIM40	113523636	-3	NA
SMIM41	113523638	-45	NA
SMIM5	643008	18	NA
SMIM6		-4	NA
SMIM7	79086	-43	NA
SMIM8	57150	-15	NA
SMIM9	100132963	4	NA
SMKR1	100287482	-148	NA
SMLR1	100507203	17	NA
SMN1	6606	-39	NA
SMN2	6607	-51	NA
SMNDC1	10285	-8	NA
SMO	6608	-6	NA
SMOC1	64093	17	NA
SMOC2	64094	5	NA
SMOX	54498	96	NA
SMPD1	6609	-25	NA
SMPD2	6610	-112	NA
SMPD3	55512	-19	NA
SMPD4	55627	-27	NA
SMPDL3A	10924	11	NA
SMPDL3B	27293	-37	NA
SMPX	23676	-11	NA
SMR3A	26952	-2	NA
SMR3B	10879	1	NA
SMS	6611	93	NA
SMTN	6525	24	NA
SMTNL1	219537	12	NA
SMTNL2	342527	70	NA
SMU1	55234	-48	NA
SMUG1	23583	-39	NA
SMURF1	57154	7	NA
SMURF2	64750	11	NA
SMYD1	150572	4	NA
SMYD2	56950	99	NA
SMYD3	64754	37	NA
SMYD4	114826	-39	NA
SMYD5	10322	-92	NA
SNAI1	6615	40	NA
SNAI2	6591	60	NA
SNAP23	8773	-18	NA
SNAP25	6616	26	NA
SNAP29	9342	-27	NA
SNAP47	116841	-22	NA
SNAP91	9892	29	NA
SNAPC1	6617	90	NA
SNAPC2	6618	-3	NA
SNAPC3	6619	114	NA
SNAPC4	6621	-108	NA
SNAPC5	10302	-205	NA
SNAPIN	23557	-27	NA
SNCA	6622	-60	NA
SNCAIP	9627	0	NA
SNCB	6620	124	NA
SNCG	6623	6	NA
SND1	27044	10	NA
SNED1	25992	43	NA
SNF8	11267	-84	NA
SNIP1	79753	-19	NA
SNN	8303	-66	NA
SNORC	389084	23	NA
SNPH	9751	-95	NA
SNRK	54861	-23	NA
SNRNP200	23020	-18	NA
SNRNP25	79622	-127	NA
SNRNP27	11017	4	NA
SNRNP35	11066	-91	NA
SNRNP40	9410	-134	NA
SNRNP48	154007	23	NA
SNRNP70	6625	-37	NA
SNRPA	6626	-29	NA
SNRPA1	6627	-73	NA
SNRPB	6628	-62	NA
SNRPB2	6629	-53	NA
SNRPC	6631	-99	NA
SNRPD1	6632	-125	NA
SNRPD2	6633	-29	NA
SNRPD3	6634	-76	NA
SNRPE	6635	-81	NA
SNRPF	6636	-109	NA
SNRPG	6637	-88	NA
SNRPN	6638	-16	NA
SNTA1	6640	169	NA
SNTB1	6641	108	NA
SNTB2	6645	-12	NA
SNTG1	54212	21	NA
SNTG2	54221	-13	NA
SNTN	132203	13	NA
SNU13	4809	-58	NA
SNUPN	10073	20	NA
SNURF	8926	-17	NA
SNW1	22938	-13	NA
SNX1	6642	-51	NA
SNX10	29887	60	NA
SNX11	29916	-38	NA
SNX12	29934	-57	NA
SNX13	23161	-12	NA
SNX14	57231	21	NA
SNX15	29907	-18	NA
SNX16	64089	58	NA
SNX17	9784	-72	NA
SNX18	112574	-54	NA
SNX19	399979	-63	NA
SNX2	6643	-28	NA
SNX20	124460	7	NA
SNX21	90203	-17	NA
SNX22	79856	-5	NA
SNX24	28966	-93	NA
SNX25	83891	125	NA
SNX27	81609	22	NA
SNX29	92017	-14	NA
SNX3	8724	39	NA
SNX30	401548	29	NA
SNX31	169166	42	NA
SNX32	254122	12	NA
SNX33	257364	209	NA
SNX4	8723	-50	NA
SNX5	27131	-51	NA
SNX6	58533	-16	NA
SNX7	51375	-29	NA
SNX8	29886	-93	NA
SNX9	51429	3	NA
SOAT1	6646	-105	NA
SOAT2	8435	-3	NA
SOBP	55084	-32	NA
SOCS1	8651	-11	NA
SOCS2	8835	-116	NA
SOCS3	9021	44	NA
SOCS4	122809	-84	NA
SOCS5	9655	31	NA
SOCS6	9306	-53	NA
SOCS7	30837	20	NA
SOD1	6647	-26	NA
SOD2	6648	-27	NA
SOD3	6649	-3	NA
SOGA1		-62	NA
SOGA3		-21	NA
SOHLH1	402381	8	NA
SOHLH2	54937	-54	NA
SON	6651	-27	NA
SORBS1	10580	37	NA
SORBS2	8470	-40	NA
SORBS3	10174	57	NA
SORCS1	114815	-4	NA
SORCS2	57537	31	NA
SORCS3	22986	12	NA
SORD	6652	-125	NA
SORL1	6653	88	NA
SORT1	6272	-19	NA
SOS1	6654	34	NA
SOS2	6655	28	NA
SOST	50964	25	NA
SOSTDC1	25928	-14	NA
SOWAHA	134548	-92	NA
SOWAHB	345079	6	NA
SOWAHC	65124	1	NA
SOWAHD	347454	69	NA
SOX1	6656	-24	NA
SOX10	6663	-1	NA
SOX11	6664	16	NA
SOX12	6666	103	NA
SOX13	9580	-5	NA
SOX14	8403	-5	NA
SOX15	6665	10	NA
SOX17	64321	-12	NA
SOX18	54345	-109	NA
SOX2	6657	-104	NA
SOX21	11166	-36	NA
SOX3	6658	-3	NA
SOX30	11063	17	NA
SOX4	6659	43	NA
SOX5	6660	-28	NA
SOX6	55553	16	NA
SOX7	83595	-50	NA
SOX8	30812	40	NA
SOX9	6662	120	NA
SP1	6667	14	NA
SP100	6672	61	NA
SP110	3431	-115	U2904 1% and  U2932 1%
SP140	11262	-36	NA
SP140L	93349	-4	NA
SP2	6668	-22	NA
SP3	6670	22	NA
SP4	6671	47	NA
SP5	389058	-1	NA
SP6	80320	-69	NA
SP8	221833	-12	NA
SP9	100131390	58	NA
SPA17	53340	-55	NA
SPAAR	158376	-69	NA
SPACA1	81833	-4	NA
SPACA3	124912	53	NA
SPACA4	171169	-22	NA
SPACA5	389852	-7	NA
SPACA5B	729201	-1	NA
SPACA6	147650	62	NA
SPACA7	122258	-5	NA
SPACA9	11092	52	NA
SPAG1	6674	-112	NA
SPAG11A	653423	-2	NA
SPAG11B	10407	2	NA
SPAG16	79582	-24	NA
SPAG17	200162	31	NA
SPAG4	6676	326	NA
SPAG5	10615	-33	NA
SPAG6	9576	-6	NA
SPAG7	9552	-30	NA
SPAG8	26206	-48	NA
SPAG9	9043	37	NA
SPAM1	6677	-19	NA
SPANXA1	30014	-1	NA
SPANXA2	728712	-38	NA
SPANXB1	728695	-44	NA
SPANXC	64663	6	NA
SPANXD	64648	-24	NA
SPANXN1	494118	11	NA
SPANXN2	494119	0	NA
SPANXN3	139067	6	NA
SPANXN4	441525	5	NA
SPANXN5	494197	14	NA
SPARC	6678	-6	NA
SPARCL1	8404	-9	NA
SPART	23111	-11	NA
SPAST	6683	-81	NA
SPATA1	100505741	24	NA
SPATA12	353324	52	NA
SPATA13	221178	-6	NA
SPATA16	83893	-9	NA
SPATA17	128153	-59	NA
SPATA18	132671	5	NA
SPATA19	219938	-2	NA
SPATA2	9825	-98	NA
SPATA20	64847	-34	NA
SPATA21	374955	19	NA
SPATA22	84690	-24	NA
SPATA24	202051	-3	NA
SPATA25	128497	-16	NA
SPATA2L	124044	-45	NA
SPATA3	130560	-5	NA
SPATA31A1	647060	-9	NA
SPATA31A3	727830	0	NA
SPATA31A5	727905	-3	NA
SPATA31A6	389730	-5	NA
SPATA31A7	26165	-14	NA
SPATA31D1	389763	-9	NA
SPATA31D3	389762	1	NA
SPATA31D4	389761	9	NA
SPATA31E1	286234	5	NA
SPATA32	124783	-26	NA
SPATA33	124045	-58	NA
SPATA4	132851	120	NA
SPATA45	149643	-27	NA
SPATA46	284680	-20	NA
SPATA48		1	NA
SPATA5		-118	NA
SPATA5L1		-63	NA
SPATA6	54558	28	NA
SPATA6L	55064	12	NA
SPATA7	55812	53	NA
SPATA8	145946	4	NA
SPATA9	83890	-41	NA
SPATC1	375686	2	NA
SPATC1L	84221	-21	NA
SPATS1	221409	0	NA
SPATS2	65244	28	NA
SPATS2L	26010	4	NA
SPC24	147841	-85	NA
SPC25	57405	-119	NA
SPCS1	28972	-60	NA
SPCS2	9789	4	NA
SPCS3	60559	-58	NA
SPDEF	25803	-55	NA
SPDL1	54908	-89	NA
SPDYA	245711	25	NA
SPDYC	387778	-23	NA
SPDYE1	285955	-1	NA
SPDYE16	102723555	26	NA
SPDYE2	441273	15	NA
SPDYE21P		34	NA
SPDYE2B	100310812	6	NA
SPDYE3	441272	-34	NA
SPDYE4	388333	4	NA
SPDYE5	442590	46	NA
SPDYE6	729597	-4	NA
SPDYE8P		8	NA
SPECC1	92521	-9	NA
SPECC1L	23384	-68	NA
SPECC1L-ADORA2A	101730217	-11	NA
SPEF1	25876	23	NA
SPEF2	79925	102	NA
SPEG	10290	57	NA
SPEGNB	100996693	94	NA
SPEM1	374768	-8	NA
SPEM2	201243	57	NA
SPEM3	107983988	21	NA
SPEN	23013	-4	NA
SPERT		-14	NA
SPESP1	246777	26	NA
SPG11	80208	0	NA
SPG21	51324	-22	NA
SPG7	6687	-20	NA
SPHAR		-1	NA
SPHK2	56848	-107	NA
SPHKAP	80309	-13	NA
SPI1	6688	10	NA
SPIB	6689	-7	NA
SPIC	121599	-28	NA
SPICE1	152185	113	NA
SPIDR	23514	-20	NA
SPIN1	10927	-6	NA
SPIN2A	54466	-14	NA
SPIN2B	474343	-72	NA
SPIN3	169981	-9	NA
SPIN4	139886	7	NA
SPINDOC	144097	-13	NA
SPINK1	6690	110	NA
SPINK13	153218	-16	NA
SPINK14	408187	-10	NA
SPINK2	6691	9	NA
SPINK4	27290	-21	NA
SPINK5	11005	-44	NA
SPINK6	404203	6	NA
SPINK7	84651	3	NA
SPINK8	646424	-10	NA
SPINK9	643394	-23	NA
SPINT1	6692	64	NA
SPINT2	10653	27	NA
SPINT3	10816	7	NA
SPINT4	391253	9	NA
SPIRE1	56907	-43	NA
SPIRE2	84501	-19	NA
SPN	6693	36	NA
SPNS1	83985	-36	NA
SPNS3	201305	78	NA
SPO11	23626	-2	NA
SPOCD1	90853	-28	NA
SPOCK1	6695	94	NA
SPOCK2	9806	42	NA
SPOCK3	50859	-14	NA
SPON1	10418	12	NA
SPON2	10417	39	NA
SPOP	8405	-8	NA
SPOPL	339745	50	NA
SPOUT1	51490	-168	NA
SPP1	6696	-54	NA
SPP2	6694	-14	NA
SPPL2A	84888	-71	NA
SPPL2B	56928	5	NA
SPPL2C	162540	11	NA
SPPL3	121665	-27	NA
SPR	6697	-123	NA
SPRED1	161742	11	NA
SPRED2	200734	-4	NA
SPRED3	399473	6	NA
SPRN	503542	-4	NA
SPRR1A	6698	20	NA
SPRR1B	6699	30	NA
SPRR2A	6700	12	NA
SPRR2B	6701	3	NA
SPRR2D	6703	30	NA
SPRR2E	6704	9	NA
SPRR2F	6705	13	NA
SPRR2G	6706	-2	NA
SPRR3	6707	21	NA
SPRR4	163778	7	NA
SPRR5	110806278	10	NA
SPRTN	83932	-173	NA
SPRY1	10252	229	NA
SPRY2	10253	-2	NA
SPRY3	10251	41	NA
SPRY4	81848	-9	NA
SPRYD3	84926	-31	NA
SPRYD4	283377	-115	NA
SPRYD7	57213	-13	NA
SPSB1	80176	42	NA
SPSB2	84727	-176	NA
SPSB3	90864	64	NA
SPSB4	92369	-54	NA
SPTA1	6708	-11	NA
SPTAN1	6709	41	NA
SPTB	6710	62	NA
SPTBN1	6711	17	NA
SPTBN2	6712	-65	NA
SPTBN4	57731	56	NA
SPTBN5	51332	3	NA
SPTLC1	10558	1	NA
SPTLC2	9517	6	NA
SPTLC3	55304	-4	NA
SPTSSA	171546	14	NA
SPTSSB	165679	-8	NA
SPTY2D1	144108	9	NA
SPTY2D1OS		-23	NA
SPX	80763	49	NA
SPZ1	84654	-10	NA
SQLE	6713	3	NA
SQOR	58472	-48	NA
SQSTM1	8878	-10	NA
SRA1	10011	-95	NA
SRARP	149563	16	NA
SRBD1	55133	-66	NA
SRC	6714	-40	NA
SRCAP	10847	-40	NA
SRCIN1	80725	41	NA
SRD5A1	6715	-20	NA
SRD5A2	6716	9	NA
SRD5A3	79644	31	NA
SREBF1	6720	-39	NA
SREBF2	6721	43	NA
SREK1	140890	18	NA
SREK1IP1	285672	-23	NA
SRF	6722	-60	NA
SRFBP1	153443	-114	NA
SRGAP1	57522	-13	NA
SRGAP2	23380	2	NA
SRGAP2B	647135	27	NA
SRGAP2C	653464	-1	NA
SRGAP3	9901	11	NA
SRGN	5552	-37	NA
SRI	6717	-9	NA
SRL	6345	-1	NA
SRM	6723	-185	NA
SRMS	6725	73	NA
SRP14	6727	-22	NA
SRP19	6728	-130	NA
SRP54	6729	-27	NA
SRP68	6730	-19	NA
SRP72	6731	-39	NA
SRP9	6726	-21	NA
SRPK1	6732	-111	NA
SRPK2	6733	-15	NA
SRPK3	26576	38	NA
SRPRA	6734	-70	NA
SRPRB	58477	-143	NA
SRPX	8406	98	NA
SRPX2	27286	31	NA
SRR	63826	-87	NA
SRRD	402055	-74	NA
SRRM1	10250	-17	NA
SRRM2	23524	42	NA
SRRM3	222183	64	NA
SRRM4	84530	2	NA
SRRM5	100170229	21	NA
SRRT	51593	-65	NA
SRSF1	6426	-128	NA
SRSF10	10772	-86	NA
SRSF11	9295	0	NA
SRSF12	135295	-8	NA
SRSF2	6427	-158	NA
SRSF3	6428	-100	NA
SRSF4	6429	4	NA
SRSF5	6430	-58	NA
SRSF6	6431	-87	NA
SRSF7	6432	-144	NA
SRSF8	10929	-95	NA
SRSF9	8683	21	NA
SRXN1	140809	-113	NA
SRY	6736	-12	NA
SS18	6760	1	NA
SS18L1	26039	6	NA
SS18L2	51188	-91	NA
SSB	6741	-91	NA
SSBP1	6742	-93	NA
SSBP2	23635	77	NA
SSBP3	23648	-4	NA
SSBP4	170463	-43	NA
SSC4D	136853	11	NA
SSC5D	284297	50	NA
SSH1	54434	36	NA
SSH2	85464	7	NA
SSH3	54961	-51	NA
SSMEM1	136263	-2	NA
SSNA1	8636	-65	NA
SSPN	8082	27	NA
SSPO		42	NA
SSR1	6745	-16	NA
SSR2	6746	5	NA
SSR3	6747	-26	NA
SSR4	6748	4	NA
SSRP1	6749	-48	NA
SSSCA1		-85	NA
SST	6750	14	NA
SSTR1	6751	-23	NA
SSTR2	6752	18	NA
SSTR3	6753	13	NA
SSTR4	6754	-13	NA
SSTR5	6755	-50	NA
SSU72	29101	-50	NA
SSU72P2		-3	NA
SSU72P3		5	NA
SSU72P4		2	NA
SSU72P5		8	NA
SSU72P7		-6	NA
SSU72P8		-5	NA
SSUH2	51066	49	NA
SSX1	6756	-38	NA
SSX2	6757	-12	NA
SSX2B	727837	25	NA
SSX2IP	117178	-89	NA
SSX3	10214	-16	NA
SSX4	6759	-33	NA
SSX5	6758	1	NA
SSX7	280658	-19	NA
ST13	6767	9	NA
ST14	6768	23	NA
ST18	9705	-37	NA
ST20	400410	-18	NA
ST20-MTHFS	100528021	-30	NA
ST3GAL1	6482	62	NA
ST3GAL2	6483	-49	NA
ST3GAL3	6487	6	NA
ST3GAL4	6484	-30	NA
ST3GAL5	8869	9	NA
ST3GAL6	10402	57	NA
ST5		-72	NA
ST6GAL1	6480	10	NA
ST6GAL2	84620	19	NA
ST6GALNAC1	55808	-17	NA
ST6GALNAC2	10610	11	NA
ST6GALNAC3	256435	-17	NA
ST6GALNAC4	27090	-94	NA
ST6GALNAC5	81849	-46	NA
ST6GALNAC6	30815	73	NA
ST7	7982	-67	NA
ST7L	54879	-67	NA
ST8SIA1	6489	-19	NA
ST8SIA2	8128	19	NA
ST8SIA3	51046	-1	NA
ST8SIA4	7903	10	NA
ST8SIA5	29906	22	NA
ST8SIA6	338596	105	NA
STAB1	23166	26	NA
STAB2	55576	10	NA
STAC	6769	71	NA
STAC2	342667	97	NA
STAC3	246329	-45	NA
STAG1	10274	-54	NA
STAG2	10735	27	NA
STAG3	10734	-16	NA
STAM	8027	-35	NA
STAM2	10254	-16	NA
STAMBP	10617	1	NA
STAMBPL1	57559	-24	NA
STAP1	26228	25	NA
STAP2	55620	-8	NA
STAR	6770	-33	NA
STARD10	10809	25	NA
STARD13	90627	21	NA
STARD3	10948	-6	NA
STARD3NL	83930	-34	NA
STARD4	134429	185	NA
STARD5	80765	-37	NA
STARD6	147323	-57	NA
STARD7	56910	-132	NA
STARD8	9754	-45	NA
STARD9	57519	104	NA
STAT1	6772	-119	NA
STAT2	6773	-19	NA
STAT3	6774	13	NA
STAT4	6775	-35	NA
STAT5A	6776	-83	NA
STAT5B	6777	2	NA
STAT6	6778	-3	NA
STATH	6779	-6	NA
STAU1	6780	-1	NA
STAU2	27067	-21	NA
STBD1	8987	237	NA
STC1	6781	335	NA
STC2	8614	286	NA
STEAP1	26872	-110	NA
STEAP1B	256227	-81	NA
STEAP2	261729	-32	NA
STEAP3	55240	-45	NA
STEAP4	79689	14	NA
STH	246744	35	NA
STIL	6491	-60	NA
STIM1	6786	-44	NA
STIM2	57620	-78	NA
STIMATE	375346	-46	NA
STIP1	10963	-102	NA
STK10	6793	-17	NA
STK11	6794	-23	NA
STK11IP	114790	12	NA
STK16	8576	-2	NA
STK17A	9263	2	NA
STK17B	9262	55	NA
STK19		-9	NA
STK24	8428	36	NA
STK25	10494	-12	NA
STK26	51765	-61	NA
STK3	6788	-26	NA
STK31	56164	-60	NA
STK32A	202374	28	NA
STK32B	55351	46	NA
STK32C	282974	73	NA
STK33	65975	-47	NA
STK35	140901	49	NA
STK36	27148	-16	NA
STK38	11329	-33	NA
STK38L	23012	-43	NA
STK39	27347	-1	NA
STK4	6789	9	NA
STK40	83931	3	NA
STKLD1	169436	48	NA
STMN1	3925	-57	NA
STMN2	11075	21	NA
STMN3	50861	-15	NA
STMN4	81551	61	NA
STMND1	401236	1	NA
STMP1	647087	-56	NA
STN1	79991	-11	NA
STOM	2040	-20	NA
STOML1	9399	-130	NA
STOML2	30968	-86	NA
STOML3	161003	1	NA
STON1	11037	83	NA
STON1-GTF2A1L	286749	32	NA
STON2	85439	-13	NA
STOX1	219736	-108	NA
STOX2	56977	38	NA
STPG1	90529	-37	NA
STPG2	285555	12	NA
STPG3	441476	3	NA
STPG4	285051	-27	NA
STRA6	64220	38	NA
STRA8	346673	-17	NA
STRADA	92335	-77	NA
STRADB	55437	-39	NA
STRAP	11171	-94	NA
STRBP	55342	-62	NA
STRC	161497	124	NA
STRIP1	85369	-106	NA
STRIP2	57464	-75	NA
STRN	6801	24	NA
STRN3	29966	-10	NA
STRN4	29888	-32	NA
STS	412	-13	NA
STT3A	3703	22	NA
STT3B	201595	2	NA
STUB1	10273	-85	NA
STUM	375057	26	NA
STX10	8677	-48	NA
STX11	8676	-13	NA
STX12	23673	-6	NA
STX16	8675	14	NA
STX16-NPEPL1	100534593	30	NA
STX17	55014	-33	NA
STX18	53407	-79	NA
STX19	415117	0	NA
STX1A	6804	30	NA
STX1B	112755	33	NA
STX2	2054	-1	NA
STX3	6809	-37	NA
STX4	6810	4	NA
STX5	6811	-3	NA
STX6	10228	37	NA
STX7	8417	50	NA
STX8	9482	-30	NA
STXBP1	6812	54	NA
STXBP2	6813	58	NA
STXBP3	6814	1	NA
STXBP4	252983	-91	NA
STXBP5	134957	-30	NA
STXBP5L	9515	3	NA
STXBP6	29091	67	NA
STYK1	55359	17	NA
STYX	6815	-43	NA
STYXL1	51657	-13	NA
SUB1	10923	-35	NA
SUCLA2	8803	-47	NA
SUCLG1	8802	-57	NA
SUCLG2	8801	-8	NA
SUCNR1	56670	-31	NA
SUCO	51430	57	NA
SUDS3	64426	-7	NA
SUFU	51684	-15	NA
SUGCT	79783	-20	NA
SUGP2	10147	-35	NA
SUGT1	10910	-16	NA
SULF1	23213	-2	NA
SULF2	55959	-26	NA
SULT1A1	6817	-36	NA
SULT1A2	6799	-24	NA
SULT1A3	6818	8	NA
SULT1A4	445329	1	NA
SULT1B1	27284	48	NA
SULT1C2	6819	-11	NA
SULT1C3	442038	11	NA
SULT1C4	27233	24	NA
SULT1E1	6783	-8	NA
SULT2A1	6822	25	NA
SULT2B1	6820	4	NA
SULT4A1	25830	75	NA
SULT6B1	391365	2	NA
SUMF1	285362	24	NA
SUMF2	25870	-2	NA
SUMO1	7341	-33	NA
SUMO2	6613	-27	NA
SUMO3	6612	-81	NA
SUMO4	387082	93	NA
SUN1	23353	61	U2904 1% and  U2932 1%
SUN2	25777	34	NA
SUN3	256979	8	NA
SUN5	140732	7	NA
SUOX	6821	-129	NA
SUPT16H	11198	-94	NA
SUPT20H	55578	-37	NA
SUPT3H	8464	17	NA
SUPT4H1	6827	-44	NA
SUPT5H	6829	-3	NA
SUPT6H	6830	-23	NA
SUPT7L	9913	-32	NA
SUPV3L1	6832	-74	NA
SURF1	6834	-58	NA
SURF2	6835	-135	NA
SURF4	6836	-13	NA
SURF6	6838	-100	NA
SUSD1	64420	-26	NA
SUSD2	56241	1	NA
SUSD3	203328	-62	NA
SUSD4	55061	33	NA
SUSD5	26032	-27	NA
SUSD6	9766	-21	NA
SUV39H1	6839	-126	NA
SUV39H2	79723	-129	NA
SUZ12	23512	-42	NA
SV2A	9900	-31	NA
SV2B	9899	11	NA
SV2C	22987	0	NA
SVBP	374969	30	NA
SVEP1	79987	9	NA
SVIL	6840	39	NA
SVIP	258010	-101	NA
SVOP	55530	46	NA
SVOPL	136306	21	NA
SWAP70	23075	18	NA
SWI5	375757	-14	NA
SWSAP1	126074	-120	NA
SWT1	54823	83	NA
SYAP1	94056	-25	NA
SYBU	55638	-59	NA
SYCE1	93426	6	NA
SYCE1L	100130958	29	NA
SYCE2	256126	12	NA
SYCE3	644186	71	NA
SYCN	342898	-5	NA
SYCP1	6847	2	NA
SYCP2	10388	-30	NA
SYCP2L	221711	11	NA
SYCP3	50511	24	NA
SYDE1	85360	180	NA
SYDE2	84144	-11	NA
SYF2	25949	40	NA
SYK	6850	-15	NA
SYMPK	8189	-7	NA
SYN1	6853	11	NA
SYN2	6854	54	NA
SYN3	8224	9	NA
SYNC	81493	-51	NA
SYNCRIP	10492	-65	NA
SYNDIG1	79953	2	NA
SYNDIG1L	646658	99	NA
SYNE1	23345	26	NA
SYNE2	23224	-17	NA
SYNE3	161176	22	NA
SYNE4	163183	-8	NA
SYNGAP1	8831	63	NA
SYNGR1	9145	19	NA
SYNGR2	9144	-105	NA
SYNGR3	9143	110	NA
SYNGR4	23546	14	NA
SYNJ1	8867	-66	NA
SYNJ2	8871	-5	NA
SYNJ2BP	55333	-39	NA
SYNJ2BP-COX16	100529257	-58	NA
SYNM	23336	-2	NA
SYNPO	11346	112	NA
SYNPO2	171024	14	NA
SYNPO2L	79933	18	NA
SYNPR	132204	-20	NA
SYNRG	11276	-4	NA
