gene	transcript_id	xref_id	AP-1	AP-2	AP-3	AP-4	AP-7	AP-8	AP-9	AP-10	AP-11	AP-12	AP-13	AP-14	AP-15	AP-16	AP-17	AP-18	AP-20	AP-21	AP-22	AP-23	CC-1	CC-2	SDL-1	SDL-2	SDL-3	SDL-4	SDL-5	DV-FL-1	DV-FL-2	DV-FL-3	DV-FL-4	DV-FL-5	DV-FL-6	DV-EB-1	DV-EB-2	DV-EB-3	DV-EB-4	DV-EB-5	DV-EB-6	DV-EB-7	DV-EB-8	DV-EB-9	DV-EB-10	DV-LF-0	DV-LF-1	DV-LF-2	DV-LF-3	DV-LF-4	DV-LF-5	DV-LF-6	DV-LF-7	DV-LF-8	DV-LF-9	DV-LF-10	DV-LF-11	DV-LF-12
AT1G71697			203.194	195.523	357.183	53.181	3.66811	4.23607	337.495	9.30466	9.03292	19.9751	129.372	62.5072	37.6044	36.0116	34.909	18.7742	67.9823	71.9642	15.006	53.4828	2.97995	63.9192	8.38709	13.6869	64.3349	41.1003	7.07874	48.0733	55.0653	49.4469	97.6034	167.583	133.237	20.2192	19.7169	21.0081	25.0514	23.3279	4.0358	5.98501	7.37343	2.66265	4.13892	95.5231	34.1888	45.842	36.3487	37.4616	48.8203	32.4075	28.9938	10.5211	54.3878	21.6202	21.2444	26.3506
AT1G71710			52.1918	32.4967	7.35834	22.2119	2.929091	3.6692292	0.0209811	33.13549	28.80411	27.24242	40.2144	45.9157	28.26652	12.7463	15.64373	36.7798	26.68932	35.598837	22.05755	18.2221843	7.475731305	24.9258000979528	21.9923	20.50002	17.91444	9.86889	16.59077	28.46229	25.51608	25.57201	32.20929	34.5668	33.75088	15.14686	14.07333	12.82947	13.34404	8.21279	0.62507184038	0.725151	1.5925616777	0.342712024564	1.428374	22.83957	22.11276	17.64662	30.07559	30.87789	32.30144	28.6262	30.3791	27.0408	36.1836	29.18428	28.27168	29.11567
AT1G71720			29.86446	12.33092	7.98488	35.42428	21.103619	18.94306	0.3315650450192	22.52263	24.02356	27.83733	27.77864	38.19534	26.63384	5.629231	6.912895	34.00583	7.55619	11.94568	12.61329	6.889153	19.39724	12.78483	44.91281	24.65058	6.71026	7.97285	51.8422	47.24858	37.88531	41.05433	30.38467	33.64236	32.13716	48.36226	51.40537	33.45107	20.29893	15.632283	1.87388	1.76382	2.60462	0.996643	0.845063	9.79299	33.81859	21.88398	33.61489	37.63218	35.38112	39.26002	54.39017	49.24229	43.69206	63.00408	72.3093	80.306
AT1G71730			30.7715	36.3556	9.50176	75.2815	53.1052	93.6005	0.133334	101.603	86.6884	57.8918	50.4517	47.7014	60.6749	24.5301	80.7968	38.0932	40.9047	59.6828	65.7756	91.159	73.0108	56.6056	45.1555	95.6423	59.8346	92.4415	80.0073	69.6778	63.6236	75.7168	60.2485	48.9321	52.1033	74.3028	67.1296	70.2711	53.679	57.0863	27.5596	20.4332	23.0897	9.93035	11.2945	25.0787	50.9812	51.9534	55.1004	57.8143	54.5645	51.9907	56.053	50.7152	47.8998	54.8187	58.1816	64.421
AT1G71740			0.140163	0.28102	0.243965	0.96773	0.102859	0.231334	0	0.53916	0	0.257753	0	0.292648	0.332539	0	52.8165	0	0	0	0.967188	10.7598	6.42298	5.48229	1.81719	22.2697	154.185	59.7644	1.09706	2.41266	0.551554	0.714608	0.587194	0.188215	0.208143	0.481084	1.22822	0.156896	0.503859	0.173856	0.369394	0	0	0	0	0	0.386093	0.202192	0.179761	0.397919	0.393785	0.137904	0.161399	0.720604	0.59931	0	0.183237	0.557604
AT1G71750			16.84572	16.03255	3.612763	28.34289	1.507012	2.193419	0.0723687	10.40913	13.05872	18.96431	11.5166	11.32871	9.56968	8.48872	14.66815	13.84306	5.03765	8.27182	26.28139	14.65553	39.5002	20.15011	8.39997	12.61077	11.86896	16.15472	12.86997	27.94404	28.26173	22.41759	18.20911	18.58109	18.79906	28.37866	25.94873	21.67631	14.62646	18.81236	10.961173	10.13898	10.1677	7.356437	3.839334	10.72791	16.03784	13.60959	14.653929	13.314212	13.57752	12.65793	13.15519	14.47772	13.95051	15.15736	16.14465	18.95039
AT1G71760			0.404021	0.117262	0.21618	9.98511	0	0	0.232008	0.374334	1.21296	0.593293	0.763675	1.304066	1.29252	0	4.87914	1.80341	0	0.0609836	2.19862	2.35738	28.511968	2.400497	2.10036	2.65181	2.94311	5.42976	2.85073	8.38189	10.547912	7.46694	2.993304	3.67758	3.72364	7.539981	7.98483	5.14328	1.42678	2.81136	1.93004	1.12111	1.41429	0.853538	0.291346	0	0.483682	1.0668	1.2864	0.757719	1.15044	1.076238	1.97681	1.48452	1.27689	2.68741	2.394837	3.18971
AT1G71770			38.04516	27.462418	142.3696606	21.00495	0.238011597	0.224885775	74.804052074	0.086524754	0.232026557	0.0722192715	0	0.0564271649	0.230574194	0.419188	0.043245381	2.38223	2.102643115	2.003435771	0.0429869	0.0885845	33.1290502	2.1633300191684	0	0.03242443	0.01749045	0.01675011	0.1263459	9.86742310772	39.46151	87.05230415299	123.217000023111	64.85352725	42.11240023958	12.885104	12.1749465	9.9765	26.36646441	33.5522637	5.028020282063	2.133050760311	1.214361	0.394225	0.3519702483	0.3335982	0.0995911	0.06815271	0.06238821	0.05067655	0.0675558	0.01175637	0.02794963	0	0.0685235	0.0971101	0.0784005	0.06496373
AT1G71780			18.8363	25.5428	8.96782	28.7414	22.6126	34.3048	1.85219	20.0509	15.9837	18.4469	13.2379	15.6318	17.9364	19.5261	51.2796	22.8344	19.9822	23.0746	40.1054	37.3548	36.2313	25.569	11.6005	28.7385	54.3165	50.4746	17.4134	30.2348	27.4791	30.8791	30.6096	20.6497	20.9717	37.0326	31.8862	37.3951	30.8096	30.5976	15.7274	12.9421	13.0889	6.38973	6.33882	19.9115	17.447	19.4504	15.8065	16.3638	13.8566	13.1672	12.7345	15.2895	14.0911	16.903	19.0106	21.384
AT1G71790			11.5259	8.83433	36.9786	46.1786	21.6705	18.5022	37.8425	32.8212	32.0669	9.71916	14.6475	16.0901	22.2319	3.08101	29.8158	28.9768	4.70494	8.98799	10.2038	32.0439	26.126	16.947	11.3069	32.2286	16.5871	30.1709	23.7683	61.8321	56.0179	50.6535	43.8199	41.5678	32.2796	42.9247	41.7329	39.6013	26.7571	21.8535	8.17535	9.38699	7.19632	4.36109	3.01838	2.43695	10.4501	8.43491	11.8433	14.0908	12.3574	14.175	18.2402	18.7536	16.5448	19.975	20.4978	24.29
AT1G71800			14.9657	13.1154	13.1177	19.8606	4.37988	7.22984	6.67215	11.1849	10.8958	9.12992	8.5051	11.0365	10.627	13.6913	17.9641	14.8161	14.9784	20.5991	23.7275	25.7303	20.6543	15.0294	5.77773	15.8827	18.8097	21.3867	8.99361	17.3828	20.7342	16.5295	16.7569	14.8677	13.6147	14.2655	13.6843	11.4212	9.74486	8.01192	0.613949	0.653476	0.618617	0.46848	0.599981	16.6438	14.8067	13.0959	12.2178	12.2812	11.4474	9.33279	12.2981	10.0508	15.0502	12.2167	13.0857	12.9682
AT1G71810			6.22259	9.08527	3.35889	10.2931	2.52416	1.23561	0.678245	14.5122	18.0557	21.3078	12.2877	19.0037	13.0734	10.5826	5.64681	28.0493	5.8419	13.0106	8.59427	5.06581	4.37325	7.82982	20.4345	11.0239	6.2773	6.91802	16.5803	18.9741	59.9601	41.9973	13.2114	7.83598	9.65122	11.2589	12.7772	11.4732	7.91636	5.38798	0.652564	1.12652	1.41277	0.537392	0.506039	8.74458	34.8475	20.517	21.2214	27.2839	16.8283	17.9949	14.0017	16.8394	15.9167	17.3223	17.7437	18.285
AT1G71820			43.264362	59.3970109	21.4867	57.889665	7.08671	7.43048	12.141802	52.054767	48.7618	48.7502677	35.4145	46.248211	46.6561	54.670475	47.972268	41.169	28.709774	39.7682	55.1863	52.1853	49.720476	52.905736	22.5213	48.4688	60.9058	55.77987	37.8843	52.496771	54.1044	61.041179	58.416056	51.2757	51.9803	50.1585	54.272381	39.456757	44.3777	29.9766	1.48708	2.93322	3.460288	0.997618	1.88032	64.72329	58.989	57.6472	60.0644	54.0607	53.8804	55.817553	45.3739	57.415637	59.421459	50.198558	50.070244	47.5372
AT1G71830			13.8982	35.1808	7.01978	32.4514	0.506646	0.338233	0.281201	8.04878	7.96388	1.3611	1.06343	1.82268	5.15888	1.67895	13.9488	16.4265	0.955316	1.2085	54.2829	18.3548	24.4656	20.9755	1.92476	18.1962	8.2648	18.5925	5.07167	19.9059	20.1043	24.7806	21.2598	23.2038	27.1023	23.1531	22.1047	16.1285	14.368	7.54901	1.72746	2.32785	3.22805	1.21034	1.26504	0.7954	0.232561	0.652974	1.3316	1.4911	1.54243	1.82323	1.27604	1.55278	2.06881	4.69626	4.47185	3.91191
AT1G71840			19.7934	34.9771	9.97425	44.6776	30.3587	28.8528	1.40243	35.536	39.168	47.8855	22.1341	23.8101	23.7895	31.1707	37.7028	24.3104	22.0701	35.859	96.9419	50.6425	73.8964	58.2347	24.1953	35.4769	24.4293	40.7648	26.9675	38.6067	39.002	42.6693	36.6152	34.1452	44.1849	44.2376	41.2643	35.2499	33.0775	33.9288	8.74893	9.60784	8.88428	4.21601	3.80413	37.3056	39.4764	45.4863	37.9594	38.436	29.6651	29.0519	24.7367	31.1066	35.0702	35.8715	36.9528	46.0313
AT1G71850			1.53861	3.78417	0.32035	19.2041	3.46076	9.59882	0	8.61731	7.29829	5.28624	2.31586	2.70016	4.09385	3.78114	12.4172	4.91161	3.13961	5.50368	57.0379	14.6774	37.582	7.39958	4.0542	11.6328	6.50552	15.3833	6.89413	14.6791	12.7988	15.1264	7.28745	7.94843	8.71201	14.5851	12.6455	9.91837	9.82953	14.1084	2.18519	1.63381	0.615025	0.219253	0.508248	2.78498	4.68439	6.54504	5.5672	4.67496	2.95269	3.92609	3.61406	6.48131	5.49375	7.01391	7.29331	11.7295
AT1G71860			58.44529	58.2921	14.785032	71.63988	2.65792	3.770336	1.79701	69.76674	66.977523	51.87966	35.117568	40.54718	58.2369	56.998703	70.64316	71.1314	40.4941	55.75213	96.76948	73.45335	66.93703	77.95489	30.629761	67.02505	78.0058	78.252538	46.725195	73.79804	72.82323	67.16862	57.845606	52.64382	52.98648	63.33636	57.78946	53.94185	50.35086	53.216526	7.74789	6.84378	6.4901	2.10924	2.829865	48.2804	52.21462	46.69102	43.7697	46.80562	41.00901	39.61749	40.38085	36.73458	44.32213	43.36292	43.263769	40.34511
AT1G71865			16.2254	17.9053	4.19359	40.7473	23.1658	19.1128	0	16.2376	19.4722	26.9497	20.1516	23.0538	19.6489	21.7851	24.4475	26.8402	16.0243	23.4391	30.5935	31.0356	34.9527	31.2075	16.6923	32.2659	16.7609	24.0731	29.1374	35.0139	34.3368	30.6587	26.7077	20.8007	19.8799	31.5165	32.9104	34.1522	20.6521	16.6774	5.38698	6.61989	7.51095	4.45801	5.39206	13.8856	19.6057	18.3953	18.9107	18.9934	14.8109	17.0953	17.2978	21.8538	17.3285	14.9778	16.2676	23.3526
AT1G71866			0	0	0	1.51413	0	0	0	0	0	0	0	0.1249451	0	0	0	0	0	0	0	0	0	0	0.149253	0	0	0	0.626756	1.528551	5.96009	0.501568	0.177502	0.645654	0.547517	3.12302	2.25863	1.539512	0.0824677	0	0	0	0.0947417	0	0.1943756	0	0	0	0	0	0.0592444	0	0.2042641	0.177041	0.367222	1.19416	1.985518	3.39875
AT1G71870			0.284422	0.391456	0.347915	12.0755	0.180766	0.191598	0.0164682	5.62895	5.71456	0.974776	0.40106	0.635967	1.92715	0.911517	20.8007	4.13848	2.64616	0.865224	57.6103	0.555328	0.360539	0.685596	0.323975	7.91429	20.224	17.4183	0.939107	3.05241	3.24991	5.35569	7.41415	7.92155	9.11292	5.48569	4.95343	3.0417	6.06943	7.37784	1.37718	1.83357	0.949429	0.165675	0.0663212	0.43116	0.18519	0.189602	0.30611	0.392295	0.293391	0.275097	0.255633	0.264881	0.436779	0.887987	1.13319	0.932647
AT1G71880			53.6525	344.896	20.0503	105.006	0	0.193999	1.40746	142.471	136.605	119.249	41.4837	38.1366	32.4439	61.8232	171.736	46.7156	56.9965	50.6847	81.7932	8.32238	14.5894	203.295	54.8514	51.3345	104.515	128.345	26.0905	155.064	160.036	104.441	263.167	92.5432	82.9019	45.9779	47.3175	46.51	47.0944	15.9316	0.334317	0.661135	1.9639	1.04599	1.66638	259.663	44.2765	108.165	57.2432	55.7915	50.3821	51.1604	40.3517	21.3271	46.3601	70.2187	66.3627	36.5157
AT1G71890			0	0.0354548	0.116645	79.0191	0.0125275	0.0565391	0	0.0700211	0.293485	0.0165326	0.516012	0.311441	0.0212327	0	0.0784521	0	1.37186	2.15721	30.5396	0	0.490591	0.646767	1.55817	0.51266	0.0239863	0.0456897	1.26336	2.58771	0.515041	0.684513	10.618	28.5164	39.9872	51.331	35.3201	21.4145	20.995	31.8162	25.725	29.1717	37.35	14.0347	8.19459	0.156805	0.0467202	0.0957144	0.0656465	0.0476557	0.238134	0.231553	0.665933	0.465126	0.654988	0.726109	0.93105	0.616145
AT1G71900			10.8451	11.330625	4.86218	30.554484	1.19894	1.3956	0.923563	23.9806	23.7638	13.5299	9.344439	11.6361	14.060063	8.49975	19.4826	26.568365	8.06873	15.3061	24.524628	13.310408	26.981571	20.7476	7.733663	18.835906	15.876568	19.334185	12.8293	28.157271	27.504383	27.625686	24.317265	21.657801	21.308175	32.070471	28.60959	26.7121	23.621524	16.8317	1.4813	2.45779	3.0687	1.05794	1.74429	13.6687	18.106183	18.161387	19.238407	20.145673	18.189319	17.465103	17.80107	16.858911	21.913143	21.2791	24.067694	18.2912
AT1G71910			3.88957	6.47408	0.565951	2.377181	0.0913374	0.400815	0	7.35051	7.279219769	9.10479	3.844216	5.96909	2.885369	19.5615	3.625526	2.79126	4.42217	17.11346	0.140301	0.588849	0.24534	2.23935	0.457968	2.54016	6.01628	2.975208	0.343175	2.60797	2.45255	3.09034	2.46221	2.112689	4.3995	1.38532	1.1978288077	1.71735	2.701610392106	4.7195	0.317725	1.374158	1.04567	0.340127	0.702375	9.06494	6.46709	5.93199	2.93831	2.95907	2.65212	1.869239	1.43874	1.60474	2.60483	2.40611	2.561749	1.527625
AT1G71920			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149392	1.207637	0.132154	0.0809457	0	0	0	0.153481	0.175096	0.2936910078	0	0	0.0965796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1448249065	0	0.153225
AT1G71930			0.15639533015	0.0604427	0.0722717	1.448585	0	0	0	3.50132	4.445829	0.744117	0.398725	0.749551	1.827507	0.0735628	3.304517	6.121981	2.037507	0.730805	6.23099	1.680125	1.041614	13.40146	0.595224	5.25545	5.48295	3.147145	0.441878	1.525588	1.076721	1.776853	3.738328	2.895715	2.108301	1.68832	1.747495	2.484599	3.885338	2.342005	0	0.0583612	0	0.0858231	0.0878197	0.0371546	0.0385351	0.13417	0.432849	0.407307	0.640965187	0.52857	0.196404	0.324604	1.463918	1.833217	2.59121	1.77776
AT1G71940			12.0884	18.992697	12.3404	29.176	6.20522	6.57196	12.2491	13.0409	15.298	9.42253	9.25441	7.98506	8.03983	8.21154	13.1583	10.7974	7.10514	7.58101	11.1767	11.25231468	7.35214	12.0521	3.109849	7.82243	13.2923	14.1685	4.74366	34.253397	47.6042	21.9517	28.7473	23.7963	20.3444	26.4716	27.9559	30.0255	25.1832	18.7502	2.75676	5.53932	4.14037	2.46797	3.90015	15.3422	12.4475	14.6582	11.1753	12.6362	10.6423	9.82661	9.31717	10.4203	10.8091	11.213	12.9742	14.4026
AT1G71950			226.081	294.901	113.196	175.05	291.152	352.98	14.1589	145.344	133.409	131.14	147.569	122.947	108.956	254.575	113.909	108.609	226.312	208.204	153.806	89.8959	154.06	189.212	64.8079	93.2074	116.331	91.4526	69.4627	224.678	246.388	188.043	167.49	167.673	184.95	111.767	105.09	113.781	128.725	179.372	149.104	118.075	151.031	75.6099	87.0234	229.45	132.633	141.177	134.727	135.39	111.625	97.0276	100.316	79.3012	132.045	109.432	110.919	90.3125
AT1G71960			61.1188	38.5076	30.6132	16.467	5.50229	7.37127	0.0713715	37.1414	36.8848	17.207	7.38337	11.4592	34.4056	41.152	19.1327	20.1689	44.1122	24.5549	2.00779	3.92442	0	0.3096	8.1444	41.3355	17.9253	16.293	6.22333	15.9797	15.3393	13.3314	15.7119	23.5348	33.1425	10.261	10.8922	12.7084	27.4498	24.6646	1.34793	2.58153	4.9529	2.52664	2.20269	17.2817	3.31916	11.0253	12.2518	9.92539	8.8566	8.16144	3.36797	2.87761	4.7283	4.45853	3.72976	2.9709
AT1G71970			10.9484	2.24766	7.59294	27.4897	0	0	0.0361286	51.9298	59.0482	46.6121	16.3896	22.5217	30.9383	6.24024	13.0955	28.4712	22.1614	25.4794	20.6366	12.027	0.870052	45.1157	25.7832	33.3973	9.73648	7.58457	31.2173	9.59883	10.0832	13.4147	13.6009	21.4394	25.2748	45.2335	45.7923	43.375	72.5332	82.0769	2.42455	0.962757	2.35874	0.957375	2.76736	10.5153	56.1051	28.1557	33.7122	30.2631	24.2214	28.448	31.3453	22.7635	24.0133	19.1165	19.6391	11.4312
AT1G71980			32.2175	17.1272	11.9543	27.0232	7.2883	10.7676	5.27393	42.9895	50.1491	28.9525	24.5456	29.9307	28.2527	23.9502	55.6915	17.1997	17.2436	19.1319	33.4953	25.783	18.4506	79.8627	15.8868	41.9209	66.2963	45.2961	27.8144	38.1332	41.0545	30.9757	31.0953	26.4054	25.6861	23.2913	22.6206	21.7352	26.8306	24.3403	2.3038	2.65652	3.90318	2.35088	2.52929	38.6778	48.0242	40.8183	40.6418	38.1517	32.2886	34.2119	28.6583	34.6274	32.6484	35.6187	36.623	30.266
AT1G71990			0.993584	0.629813	0.621215	9.61008	1.74111	1.96063	0.182357	8.1836	7.98321	1.98358	3.01148	3.0073	5.97093	0.255151	3.86371	4.20181	1.21041	1.05236	13.2556	9.45973	3.63541	8.92922	3.29058	5.74441	2.27409	4.15578	6.06098	12.6463	8.80457	8.99837	7.93512	5.57054	5.19361	8.30125	8.47681	7.32267	6.99827	7.5309	2.3599	3.22709	4.88357	3.18683	3.31445	0.1479	2.29487	1.30077	2.33298	2.44256	2.52458	3.10966	3.05607	4.48126	3.17293	3.64117	3.6265	4.79505
AT1G72000			0.0236868	0	0	0.206877	0	0	0	0	0	0.0843292	0.227312	0.245488	0.462572	0.0564985	0.0254045	0	0	0	0	0.0794125	0	0	0.0472838	0	0.0305327	0.029707	0.0245689	0.0918638	0.240527	0.482923	0.869491	0.298028	0.259468	0.552807	1.18475	1.60456	7.44273	6.3542	0.432291	0	0	0	0	0.290937	0.571968	0.527714	0.700319	0.275323	0.573791	0.591978	0.427314	0.0846554	0.309103	0.203211	0.112487	0.0289026
AT1G72010			14.4433	13.3321	4.0365	21.8447	1.4199	2.55758	0.0235551	75.195	70.9521	51.5745	29.4298	38.553	48.4269	25.0216	34.6533	32.1162	30.5042	39.2542	22.6283	15.8432	5.23556	37.0464	15.4917	43.3574	22.1001	23.0096	19.7615	33.1867	31.7403	24.6358	17.0438	14.4031	17.9895	24.348	26.4353	24.7874	27.1176	26.79	3.21967	3.08908	5.24698	2.35372	3.1409	32.2993	61.6463	48.2053	49.7248	49.2862	46.2374	46.888	46.2275	34.603	41.7705	34.065	34.2465	24.7259
AT1G72020			158.044	223.278	63.7739	147.252	22.4005	28.2335	4.60362	176.751	153.29	172.22	137.382	137.381	191.604	178.557	341.919	165.189	124.451	196.751	117.85	118.733	138.134	131.143	115.472	183.684	435.205	325.635	114.373	159.025	170.346	194.417	221.524	174.036	180.489	252.662	227.286	300.1	250.047	246.924	166.243	146.537	122.867	78.6986	58.5593	241.74	205.103	267.996	225.43	237.212	180.331	162.397	152.239	191.75	178.93	197.126	205.852	215.574
AT1G72030			10.0012	18.5531	3.92743	27.9131	1.25552	1.49885	0.156458	43.8998	55.3843	77.2135	23.9126	25.1515	27.6048	53.6633	1.44652	102.395	37.5477	65.5064	0	0.49883	0	0.94153	41.0966	10.5569	0.380566	0.495193	22.4165	48.9317	38.1263	43.8777	42.8505	26.6135	33.4871	59.7515	68.6417	80.8867	39.9964	44.3171	10.0252	19.0123	21.9897	12.8449	14.9578	14.3995	64.1225	41.249	37.9559	44.4557	31.133	39.2444	21.7529	34.3786	18.2686	44.9998	39.4367	38.4916
AT1G72040			8.93537	11.176	3.12495	64.7319	82.4813	82.2611	0.0546305	37.4481	38.4806	17.3372	7.73479	10.9305	18.1034	16.4644	20.779	12.9585	24.3328	46.3413	77.7714	50.7454	51.4211	35.1514	13.6203	36.6984	8.11731	23.1312	33.9484	58.6027	52.1505	49.3628	33.2802	39.3592	49.816	65.9776	53.874	29.2448	14.614	23.0725	8.08891	10.4188	11.1535	3.31222	3.09993	8.55917	20.8309	21.0921	19.7529	18.696	15.0378	15.8427	14.0989	21.7376	23.2882	41.3818	45.0856	82.7438
AT1G72050			15.69441	16.84433	4.461546	77.2831756088	5.501906	6.389978	0	38.4289000009898	40.54624	31.709892	18.641947	21.45673	21.8009900008419	17.4721710110323	37.5860337523	33.6220574	17.692491	21.867806	93.13927	65.98905	70.16043	54.81937204396	14.734117	42.50141518	19.92246	41.429532	30.138556758243	73.9255400854697	70.66958	62.04991	40.92956	41.283872	42.86783	70.76701	75.5340975872	45.16381	19.21763305	10.0792714	0.720451	0.54038	1.6180100673443	0.632224	0.873707000303789	15.3235729778	41.54449	27.711	30.80484	29.03995	20.54929095	23.77051418	29.92768	37.1664800170104	27.707983625	33.164390704	37.8456	56.71416
AT1G72060			5.65231	18.6134	0.490347	9.2626	19.7576	17.5676	0.351406	3.44064	3.05485	8.36781	193.751	149.53	65.0177	4.73178	4.01925	0.330618	43.104	34.8104	40.6436	35.3463	5.69175	68.2577	3.60376	3.15041	1.32419	0.692679	9.25912	9.0459	11.8968	10.1304	3.67578	1.98559	5.53213	4.93835	3.37711	2.97816	0.917635	1.80942	0.163779	0.121697	0.374631	0	0.140069	168.959	93.1798	86.2195	37.3097	41.424	30.0732	26.711	66.6213	7.75079	63.0658	33.1258	35.3335	79.1798
AT1G72070			6.22943	8.764291	8.781	6.33071	8.39579	4.824563	10.1783	2.39635	2.31087	6.640667	4.56922	5.84575	5.20885	59.5394	7.40034	2.057247	21.163	15.4943	189.7529	48.1966	8.99299	50.13504	1.36342	6.39811	3.52985	3.971799	7.97848	42.70534	37.35406	20.641425	13.168494253	10.90345	5.64871	4.92003	4.69409	4.85514	1.814167	0.386192	0.329145	0.26546	0.258598	0	0.155127	37.9839	4.60522	6.70031	3.779226	4.169460707	3.981124	2.21804	3.16657	1.703603	2.90753	6.42344	6.23695	13.31999
AT1G72080			1.16845	0.15469	0.143449	0	0	0	0	0	0	0	0	0	0	2.74818	0	0	0	0.0849163	0	0	0	0	0	0	0	0	0	0.0563196	0.887871	0.101008	0	0	0.512992	0	0.0526513	0.310008	4.46132	3.65087	1.73441	0.0805156	0	0	0	0.295974	0	0	0	0	0	0	0	0	0	0	0	0
AT1G72090			2.64482	3.08239	0.672068	40.6112	5.59341	5.68033	0	23.9431	20.627	18.3238	10.5914	16.8272	20.1909	7.82108	24.8477	17.1688	11.5618	17.8405	76.1635	44.5031	73.7886	50.0165	15.9141	29.1657	11.8166	31.4809	27.0697	37.8227	33.3635	42.0482	28.4353	21.8446	22.3526	37.9	35.8091	26.1265	22.5377	23.6391	4.80375	5.87205	8.04978	2.86508	3.58982	7.78304	21.3698	17.2028	20.3589	20.8753	19.6961	18.6077	20.7759	20.781	24.3369	28.4189	30.4845	33.7104
AT1G72100			0.0747722	0.253291	0.184675	0.109677	1195.99	1020.25	0.0634226	0.023768	0.0631017	0.0329213	0.0176951	0	0.0422513	0.0448672	0.159945	0.123994	0.269586	0.425323	0.06238	0.168911	0.0218894	0	0	0.0462309	0.023366	0.185424	0	1.52006	1.35417	1.2671	1.60842	0.79963	0.341799	0.0806943	0.0716533	0.040996	0.0419345	0.149901	0	0.0708706	0.898323	1.07467	1.59224	0	0	0	0	0	0	0	0	0	0.0242534	0.0228265	0	0.0229589
AT1G72110			0	0.02403760487962	0.0230932	26.38463	0	0	0	0	0	0	0	0	0	0	0	20.09932	0	0.0263497	0	0.02783460201103	0	0	0	0	0	0.031795200460131	0	0.459569	0.215557	0.348167	1.50975	3.301048	23.27825	68.26369	76.27513	78.14772	24.504941	4.75929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G72120			63.3902	99.7853	18.0517	14.3441	23.637	25.4647	0.0435906	13.2632	13.5934	9.79144	9.30736	8.66956	9.79219	107.889	11.2062	3.2524	46.5848	81.2996	5.79552	12.7353	5.17324	6.24297	1.12891	2.72237	6.75944	6.74195	1.01647	24.9469	25.6349	16.3873	22.4638	19.4424	39.0144	4.85375	4.1321	7.11526	8.64594	13.9104	0.634562	0.0368407	0.422731	0.394988	0.966125	22.2767	7.08245	17.9591	7.87921	7.40258	6.21405	3.20924	3.06752	2.04518	3.60166	3.52303	2.66363	4.89853
AT1G72125			3.0215	2.12435	0.760787	0.625592	0.319676	0.356969	0	0.12524	0.134553	0.141754	0.332733	0.495605	0.494416	1.15709	6.62485	0.172805	2.00335	1.08746	0.170964	1.69366	0.58416	0.414356	0.0200885	0.190568	13.4089	8.22739	0	2.13205	1.99956	0.539864	0.685908	0.170935	0.882667	0.353131	0.237522	0.357464	0.197245	0.0681513	0.0517793	0.348886	0.484415	0.32727	0.667759	0.262207	0.124411	0.0510932	0.0927845	0.0251532	0.0507341	0.0176766	0.0419351	0.0469202	0.256804	0.0486485	0.0471952	0.291105
AT1G72130			10.28006	5.11307	0.941456	11.35856	0.140886	0.14256	0.39481	1.792623	2.66348	10.15881	7.39468	6.27845	13.5846	4.90729	42.060788	9.62458	0.89341426	2.39075	6.971733	12.93682	5.0872996	11.56069	23.538223	20.932588	47.95466	35.182624	18.369757	16.75075	11.68959	9.715886	8.570461	6.67382	6.67322	10.147781	13.188071	17.529069	19.07491	18.617881	2.27009	1.07285	0.575892	0.578838	1.044897	2.150769	21.920349	12.789448	14.31821	16.07399	12.1622	15.50594	10.297868	17.4579	11.13457	16.67874	13.23238	6.69292
AT1G72140			0.109906	0.125404	0.373033	1.56622	0	0	0	0.0235045	0.0210288	0	0.0369987	0	1.39427	0.0433093	25.3443	0	0.0486596	0.119563	0.138176	31.647	0	0	1.88041	10.2706	31.9519	24.8681	2.39378	0.764876	1.93328	2.04504	2.44679	1.95365	0.906485	0.536301	0.58745	1.03762	3.85803	3.49368	0.244018	0	0.0752245	0.0510811	0.125881	0.177083	1.67837	2.80843	1.20657	1.21964	0.557114	0.144683	0.0767045	0.238204	0.166775	0	0.0217393	0
AT1G72141			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G72150			532.575	487.947	95.4484	150.993	0.39854	106.651	0.096112	554.233	626.927	596.605	274.042	385.958	491.161	179.281	250.28	319.844	769.242	1395.86	229.016	366.466	16.1064	230.36	335.724	399.785	434.625	244.927	377.302	139.582	148.719	167.305	144.79	194.003	218.922	220.304	254.681	277.969	502.49	368.096	5.81266	6.37374	9.06564	5.4372	15.4372	380.073	458.609	361.324	425.429	433.378	467.931	398.339	399.01	431.336	412.08	214.302	197.526	82.3916
