Symbol	xref_id	Basal_011116	Basal_011316	Basal_081715	Basal_112415	Suprabasal_011116	Suprabasal_011316	Suprabasal_081715	Suprabasal_112415
ETS1	2113	0.2357	0.07238	0.05837	0.1357	0.1091	0.005618	0.02762	0.5241
MIR6090	102466104	0	0	0	0	0	0	0	0
ETS1-AS1	101929517	0	0	0	0	0	0	0	0
LOC105369565	105369565	0	0	0	0	0.1445	0	0	0
LOC105369568	105369568	0.1678	0	0	0	0	0	0	0
LOC101929538	101929538	0	0	0	0	0	0	0	0
FLI1	2313	0	0	0.0347	0	0.02779	0.006679	0.005473	0.3208
SENCR	100507392	0	0	0	0	0	0	0	0
KCNJ1	3758	0	0	0.05459	0.02471	0	0	0	0
LOC107984409	107984409	0	0	0.05387	0	0	0	0	0
KCNJ5	3762	0.9251	0.8249	2.096	0.5627	0	0.03859	0.5511	0
KCNJ5-AS1	219833	0.9981	0.323	3.288	5.055	0.345	0.06861	1.026	1.252
TP53AIP1	63970	4.062	5.666	10.16	6.197	5.18	2.433	3.039	2.487
ARHGAP32	9743	4.667	3.714	5.341	9.492	8.844	8.408	10.45	8.364
LOC399975	399975	0.9713	0.2901	0.3924	1.42	1.284	1.832	1.153	4.71
LOC105369571	105369571	0	0	0	0	0	0	0	0
LOC105369572	105369572	0	0	0	0	0	0	0	0
BARX2	8538	0.9897	1.894	11.98	15.07	20.66	17.67	39.81	22.38
LOC107984410	107984410	0.4492	0.1703	0.1724	0.8782	1.028	0.4327	1.874	0.531
LINC01395	101929557	0	0.1032	0.1082	0.4953	0	0.243	0.9102	1.315
TMEM45B	120224	0.01727	0	0.1989	0.1821	0.5311	0.1787	0.1987	0.01179
NFRKB	4798	0.8192	1.013	2.566	2.838	1.82	0.3874	1.059	0.6575
PRDM10	56980	0.1738	0.2134	0.7732	1.671	0.2725	0.8689	1.099	0.506
PRDM10-DT	440072	0.01611	0.059	0.0866	0.03921	0.04955	0	0.06829	0
LOC107984432	107984432	0	0	0.05013	0	0.2677	0.02413	0.1581	0
APLP2	334	14.41	9.129	26.15	30.88	7.831	11.65	14.77	12.32
ST14	6768	3.853	1.625	12.57	8.57	1.359	3.899	12.99	5.602
ZBTB44	29068	1.851	1.769	4.291	7.251	1.274	2.162	2.136	2.692
ZBTB44-DT	646383	0	0	0	0	0	0	0	0
ADAMTS8	11095	0	0.009312	0	0.1238	0.02607	0	0	0
ADAMTS15	170689	0	0	0	0	0	0	0	0
LOC105369574	105369574	0	0	0	0	0	0	0	0
MIR8052	102466873	0	0	0	0	0	0	0	0
LINC02873	283171	0	0	0	0	0	0	0	0
LOC105369575	105369575	0	0	0	0	0	0	0	0
LOC105369576	105369576	0	0	0	0	0	0	0	0
LINC02551	100507431	0	0	0	0	0	0	0	0
LOC103611081	103611081	0.05768	0.1098	0.186	0.2713	0.3311	0.3239	0.1048	0.3228
SNX19	399979	0.6258	0.719	1.392	1.75	1.3	0.8631	1.623	1.53
LOC105369577	105369577	0	0	0	0	0	0	0	0
LOC107984411	107984411	0	0	0	0	0	0	0	0
LOC105369579	105369579	0	0	0	0	0	0	0	0
LOC105369578	105369578	0	0	0	0	0	0	0	0
LOC107984412	107984412	0	0	0	0	0	0	0	0
NTM	50863	0.01279	0.06243	0	0	0	0	0	0
LOC101929653	101929653	0	0	0	0	0	0	0.09665	0
NTM-AS1	101929637	0	0	0.209	0	0	0	0	0
LOC107984413	107984413	0	0	0	0	0	0	0	0
NTM-IT	100874281	0	0	0	0	0	0	0	0
OPCML	4978	0	0	0	0	0	0.001793	0	0
LOC105369580	105369580	0	0	0	0	0	0	0	0
LINC02743	646522	0	0	0	0	0	0	0	0
SPATA19	219938	0	0	0	0	0	0	0.02757	0
MIR4697HG	283174	0	0	0	0.0141	0	0.1413	0	0
MIR4697	100616119	0	0	0	0	0	0	0	0
IGSF9B	22997	0	0	0.2197	0.03201	0.01012	0	0	0
LINC02730	107984414	0	0	0	0	0	0	0	0
LINC02731	100128239	0	0	0.03081	0	0	0	0.01215	0
JAM3	83700	0.3184	0.07772	0.1268	0.2965	0.01209	0.1917	0.1214	0.0161
LOC107984040	107984040	0	0	0	0	0	0	0	0
NCAPD3	23310	1.695	0.6011	2.404	5.383	1.358	1.85	2.389	1.349
SNORD153	109623486	0	0	0.466	0.4923	0	0	1.47	0
VPS26B	112936	1.723	0.8044	3.109	2.708	5.817	2.475	3.071	1.749
THYN1	29087	0.4694	0.7611	3.655	8.103	1.134	0.7433	2.842	1.899
ACAD8	27034	0.5199	0.5741	0.9821	1.566	2.318	0.6708	1.189	1.256
GLB1L3	112937	0	0	0.003822	0	0	0	0	0.003398
GLB1L2	89944	0	0.07391	0.4339	0.4093	0.1655	0.007458	0.2994	0.1447
B3GAT1	27087	0	0	0	0	0	0	0	0
B3GAT1-DT	283177	0	0	0	0	0	0	0	0
LOC105369583	105369583	0.9081	0.04385	0.2911	0.2023	0.2353	0	0	0
LINC02706	105369584	0	0	0	0	0	0	0	0
LINC02714	729305	0	0	0	0.1346	0	0	0	0
LINC02697	105369586	0	0	0	0	0	0	0	0
LOC100507548	100507548	0	0	0	0	0	0	0	0
LINC02717	105369588	0	0	0	0	0	0	0	0
LOC105369587	105369587	0	0	0	0	0	0	0	0
LINC02684	105369589	0	0	0	0	0	0	0	0
LOC107987373	107987373	0	0.02609	0.3282	0.2311	0	0.1053	0.8412	0.04863
LOC107987374	107987374	0	0	0.03104	0.0164	0	0.01494	0.7099	0
LOC107987375	107987375	0.02159	0	0	0.03502	0	0.03191	0.2091	0
LOC112267876	112267876	0	0	0.1175	0.6826	0.1568	1.809	7.69	3.499
LOC102724852	102724852	0	0.05768	0.06047	0.7985	2.382	4.7	6.938	3.736
WASH8P	100288778	1.476	0.7928	2.815	1.596	1.11	0.8	2.577	1.092
LOC107987170	107987170	0	0	0	0.0527	0	0	0	0
FAM138D	677784	0	0	0	0	0	0	0	0
IQSEC3	440073	0	0	0	0	0	0	0	0
LOC105369593	105369593	0	0	0	0	0	0	0	0
LOC574538	574538	0	0	0	0	0	0	0	0
IQSEC3-AS1	105369592	0	0	0	0	0	0	0	0
SLC6A12	6539	0	0	0	0	0	0	0	0
SLC6A12-AS1	101929384	0	0	0	0	0	0	0	0
SLC6A13	6540	0	0	0	0	0	0	0	0
LOC102723544	102723544	0	0	0	0	0	0	0	0
KDM5A	5927	2.169	1.446	4.342	7.21	4.335	2.001	3.975	2.728
CCDC77	84318	0.2458	1.592	1.611	2.745	1.589	0.6706	1.351	1.858
LOC105369594	105369594	0	0	0.6299	0.02559	0	0	0	0
B4GALNT3	283358	0.294	0.2091	0.2192	0.3065	0	0.01241	0.1119	0.1605
NINJ2	4815	0.116	0.4034	1.759	2.305	0.1189	0.3857	1.176	0.4552
LOC105369595	105369595	0.2563	0	0	0	0	0	0	0
NINJ2-AS1	100049716	0.2171	0.5635	1.106	1.216	0	0.2333	1.338	0.431
LINC02455	105369597	0	0	0	0	0	0	0	0
LOC101929432	101929432	0	0.02546	0	0.0282	0	0	0.1894	0
WNK1	65125	25.6	25.79	49.09	63.14	22.73	20.67	28.33	25.04
RAD52	5893	2.258	1.388	3.216	3.426	1.797	1.276	2.236	0.8522
ERC1	23085	2.719	1.548	5.557	6.322	1.656	2.306	4.936	4.371
LOC107987182	107987182	0.01811	0	0.0973	0.1615	0	0	0	0.08651
LINC00942	100292680	0	0	0	0.05002	0	0	0.04979	0
LOC107984507	107984507	0.08924	0	0.06851	0	0	0	0.006754	0.2132
WNT5B	81029	0.7618	0.5404	4.852	2.365	0.1098	0.03518	0.7999	0.6255
FBXL14	144699	1.245	0.7642	2.918	2.048	1.354	0.7302	2.775	1.69
MIR3649	100500816	0	0	0	1.701	0	0	1.27	0
ADIPOR2	79602	1.194	0.6131	2.622	5.45	1.625	3.283	2.866	3.169
CACNA2D4	93589	0.1027	0.1324	0.1764	0.2537	0.00501	0	0.03256	0.01668
LOC105369602	105369602	0	0	0	0	0	0	0	0
LOC105369601	105369601	0	0	0	0	0	0	0	0
LRTM2	654429	0	0	0	0	0	0	0	0
LOC112268103	112268103	0	0	0	0	0	0	0	0
LINC00940	100271702	0	0	0	0	0	0	0	0
DCP1B	196513	3.053	1.798	3.42	3.269	5.257	0.843	1.928	2.403
CACNA1C	775	0	0	0.01083	0.0183	0.2891	0	0.005123	0
CACNA1C-IT1	107984540	0	0	0	0	0	0	0	0
CACNA1C-IT2	100874369	0	0	0	0	0	0	0	0
LOC107984131	107984131	0	0	0	0	0	0.00472	0	0
CACNA1C-AS4	100874234	0	0	0	0	0	0	0.0758	0
CACNA1C-IT3	100874370	0	0	0	0	0	0	0	0
CACNA1C-AS2	100874235	0	0	0	0	0	0	0	0
CACNA1C-AS1	100652846	0	0.01515	0	0	0	0	0.03758	0
LINC02371	107984539	0	0	0	0	0	0	0	0
ITFG2-AS1	283440	0.5499	0.2819	1.055	1.605	0.3945	1.625	0.6659	0.8257
FKBP4	2288	8.746	2.656	14.4	12.81	23.8	10.06	17.65	6.981
ITFG2	55846	2.022	0.8593	1.881	1.431	1.672	0.9162	1.542	1.35
NRIP2	83714	0.1765	0.03977	0.5524	0.2753	0.8072	0.1505	0.09042	0.2873
TEX52	101929469	0.357	0	0.3959	0.1287	1.138	0	0.2402	0
FOXM1	2305	1.929	0.9782	3.523	4.213	1.876	4.917	3.093	0.5487
RHNO1	83695	0.6196	1.031	2.263	5.239	0.6544	4.232	3.047	2.986
TULP3	7289	3.34	3.982	6.555	12.5	5.972	3.442	4.843	4.447
TEAD4	7004	0.02678	0.1176	0.4317	0.2389	0.2196	0.05936	0.4701	0
TSPAN9	10867	0.2306	0.1161	0.6585	0.6664	0	0.1704	0.3142	0.1328
LINC02827	105369606	0	0.01853	0	0.0154	0.006486	0	0	0
LOC100128253	100128253	0	0	0	0	0	0	0	0
LINC02417	101930162	0	0	0	0	0	0	0	0
PRMT8	56341	0	0	0	0	0	0	0	0
LOC105369607	105369607	0	0	0	0	0	0	0	0
THCAT155	100129223	0	0	0	0	0	0	0	0
CRACR2A	84766	0	0.05517	0.01928	0.01358	0	0	0	0
LOC107984495	107984495	0	0	0	0	0	0	0	0
PARP11	57097	0.4785	0.5444	1.26	2.28	0.3416	0.7009	0.4398	0.5774
PARP11-AS1	105369609	0	0.1169	0	0.05179	0	0	0.03866	0
LOC105369608	105369608	0	0	0	0	0	0	0	0
LOC105369611	105369611	1.289	0.5246	1.54	0.581	0	0.1059	0	0
LOC105369612	105369612	0	0	0	0	0	0	0	0
CCND2-AS1	103752584	0.05562	0.1629	0.06405	0.4736	0.0285	0.0822	0.05051	0.05694
CCND2	894	17.12	7.836	7.877	16.07	3.336	7.041	3.14	2.056
TIGAR	57103	0.3428	0.004115	0.05177	0.1231	0.2477	0.1163	0.1599	0.5984
FGF23	8074	0	0	0	0	0	0	0	0
FGF6	2251	0	0	0	0	0	0	0	0
C12orf4	57102	0.3446	0.3637	1.665	3.567	3.532	1.123	2.596	1.425
RAD51AP1	10635	0.5119	1.562	3.193	5.535	0.2186	4.413	1.55	0.7716
DYRK4	8798	2.244	0.3378	0.9177	1.301	1.526	0.6431	1.809	1.667
AKAP3	10566	0	0.02788	0.4287	0.2059	0.3643	0.009378	0.1921	0.5198
NDUFA9	4704	0.8226	0.3396	2.246	4.026	2.303	2.097	3.092	2.223
GAU1	101929549	0	0	0	0	0	0	0	0.05042
GALNT8	26290	0	0	0	0.01612	0.02037	0.01469	0.01203	0.01357
LOC105369614	105369614	0	0	0	0	0	0	0	0
KCNA6	3742	0	0	0	0	0	0	0.009059	0
KCNA1	3736	0	0	0	0	0	0	0	0
LOC100507560	100507560	0	0	0	0	0.05559	0	0	0
KCNA5	3741	0	0	0	0	0	0	0	0
LOC105369617	105369617	0	0	0.2105	1.061	0	0	0.6514	0
LOC105369616	105369616	0	0	0.04899	0.1553	0	0	0.05795	0.02178
LINC02443	101929584	0	0.0671	0.6331	0	0	0	0.1387	0
LOC105369618	105369618	0.01635	0	0	0.05304	0	0	0.01485	0
NTF3	4908	0.1652	0	0.317	1.831	0	0	0	0
ANO2	57101	0	0	0.01335	0.0141	0	0	0	0.0451
LOC105369621	105369621	0	0	0	0	0	0.04201	0	0
VWF	7450	0	0.04205	0.1563	0.4191	1.45	0.324	0.5088	0.1603
SNORA120	109729112	0	0	0	0	0	0	0	0
LOC105369623	105369623	0	0	0	0	0	0	0	0
LOC105369622	105369622	0	0	0	0	0	0	0	0
CD9	928	10.21	6.648	30.59	53.56	17	17.55	29.61	38.33
LOC105369625	105369625	0.02744	0.1608	0.5057	1.002	0	0	0.3157	0.1311
LOC105369624	105369624	0	0	0	0	0	0	0	0
PLEKHG6	55200	0.6806	0.4634	1.045	0.8425	0.563	0	1.07	0.2689
TNFRSF1A	7132	16.63	9.564	29.72	26.15	18.22	12.32	19.02	7.539
LOC112268088	112268088	0	0.03944	0.1447	0.3058	0.6625	0.4975	1.256	0.3125
SCNN1A	6337	1.418	0.4799	1.884	5.508	10.54	9.394	11.85	9.49
LOC107984500	107984500	0	0	0	0.04301	0	0	0.1926	0.03619
LOC105369626	105369626	0.01142	0.1924	0.4209	0.4076	0.02342	0.05908	1.169	0.1403
LTBR	4055	2.332	1.388	3.555	4.762	3.955	3.818	7.679	4.42
CD27-AS1	678655	0.4684	0.9861	1.318	0.7914	0.3001	0.274	0.5435	1.172
CD27	939	0.06159	0.8871	0.1103	0.4329	0	0.03034	0.1492	0.0981
TAPBPL	55080	2.147	1.379	1.95	3.221	0.1407	0.9637	1.348	2.075
VAMP1	6843	3.704	2.217	2.245	1.562	2.892	1.282	0.9165	0.4514
MRPL51	51258	20.4	8.239	52.38	45.46	48.03	25.17	81.03	32.37
NCAPD2	9918	1.09	1.379	6.533	8.825	2.411	4.621	3.34	3.354
SCARNA10	692148	0	2.355	2.147	1.474	0	0	0.4232	0
GAPDH-DT	112268089	0.4229	0.3355	1.641	1.744	0.7827	0.6858	0.6117	0.866
GAPDH	2597	237.1	114	557.5	669.6	225.9	283	427.3	306.9
IFFO1	25900	0	0	0.1818	0	0	0	0.03258	0.04407
NOP2	4839	1.036	0.3448	2.242	2.763	4.859	2.784	3.498	3.911
CHD4	1108	8.113	3.493	14.21	16.66	8.977	5.727	11.09	3.977
SCARNA11	677780	0	0	0	0.5462	0	0	0	0
LOC105369631	105369631	0	1.253	1.49	0.6423	1.152	0.9438	1.067	1.639
LPAR5	57121	1.612	1.463	4.472	8.333	11.17	14.71	13.25	14
ACRBP	84519	0	0	0.1116	0.2553	0	0.03579	0.132	0
ING4	51147	0.4196	0.239	2.345	4.367	0.8602	0.6718	1.51	1.512
ZNF384	171017	8.088	3.994	8.145	10.25	10.92	4.952	5.641	3.703
PIANP	196500	0.3621	0.02946	0.3088	0.248	0.1155	0	0.09256	0.01647
COPS7A	50813	3.82	0.9225	5.549	11.51	2.117	5.28	7.59	4.806
MLF2	8079	8.638	8.688	15.7	24.42	5.625	9.461	10.95	7.525
PTMS	5763	7.67	3.954	15.29	15.98	7.137	9.41	8.161	9.48
LAG3	3902	0.848	0.01678	0.5454	0.7063	1.926	0	0.06938	0
CD4	920	0	0	0	0	0	0	0.1102	0
GPR162	27239	0	0	0	0	0	0	0	0
P3H3	10536	0	0	0.6192	0.1849	0	0	0	0
GNB3	2784	0.04508	0	0	0.01828	0.0462	0	0.1501	0
CDCA3	83461	1.29	1.162	1.812	3.325	0.7641	3.842	2.812	1.305
USP5	8078	1.363	0.3468	2.424	4.457	2.559	1.728	2.459	4.427
TPI1	7167	2.189	2.038	16.13	16.24	6.191	4.677	20.3	9.091
SPSB2	84727	0.0318	0.04657	0.4638	0.5157	0.03259	0.04699	0.308	0.1953
LOC105369632	105369632	0	0.08362	0.08767	2.038	0	0	0.2074	0.5456
RPL13P5	283345	0	0	0	0.177	0	0.4839	0.4406	0
DSTNP2	171220	0	0	0.7372	0.6772	0.04279	0.0617	0.3286	0.0285
LRRC23	10233	0.163	0.3183	0.438	0.639	0.1671	0	0.2468	0
ENO2	2026	0.905	0.01473	1.575	0.6361	0.1237	0.1783	0.6332	0.5353
ATN1	1822	13.78	9.447	15.5	15.48	8.941	8.393	6.292	5.559
C12orf57	113246	2.756	0.7452	4.753	4.78	0.3912	0.282	3.183	1.013
RNU7-1	100147744	0	0	0	1.188	0	0	0.4434	0
PTPN6	5777	1.319	0.9917	2.674	1.826	1.028	0.2209	2.726	1.008
LOC105369634	105369634	0	0	0	0.0356	0	0	0.07973	0.2097
MIR200CHG	105369635	2.629	0.8662	3.027	2.558	0.5389	1.36	2.626	1.346
MIR200C	406985	0	0	0	0.5502	0	0	0	0
MIR141	406933	0	1.067	0.7456	0.3939	0.4978	0	0.8821	0.6629
PHB2	11331	8.278	5.192	23.71	18.5	12.77	7.695	17.39	10.87
SCARNA12	677777	0.6835	0.2502	1.443	0.9701	0	0.3788	0.5173	1.399
EMG1	10436	2.672	1.893	4.082	4.747	1.524	1.54	2.722	2.709
LPCAT3	10162	6.489	3.958	7.874	11.71	1.759	2.201	4.442	4.752
C1S	716	1.797	1.235	3.595	2.941	0.03232	0	0.2387	0.02152
C1R	715	6.932	2.357	7.616	7.644	1.794	0.4835	0.09636	0.02414
C1RL	51279	0.9917	0.6986	1.937	2.27	1.724	0.08349	1.102	1.311
C1RL-AS1	283314	0.2275	0.2115	0.5778	0.4045	0.3588	0.2651	0.2119	0.08362
RBP5	83758	0	0.1277	0.7841	0.101	0	0.1841	0.1207	0.034
CLSTN3	9746	0.03248	0.1665	0.4052	0.2634	0.04993	0.084	0.07374	0.4877
PEX5	5830	1.553	0.3814	1.698	1.949	0.5526	0.2633	1.079	1.235
ACSM4	341392	0	0	0	0	0	0	0	0
CD163L1	283316	0	0	0	0	0	0	0	0
LOC101927882	101927882	0	0	0	0	0	0	0	0
CD163	9332	0	0	0	0	0	0	0	0
APOBEC1	339	0	0	0	0	0	0	0	0
GDF3	9573	0	0	0	0	0	0	0	0
DPPA3	359787	0	0	0	0	0	0	0	0
CLEC4C	170482	0	0	0	0	0	0	0	0
NANOGNB	360030	0	0	0	0	0	0	0	0
NANOG	79923	0.008903	0	0	0.0361	0	0	0	0
SLC2A14	144195	0	0	0	0.007244	0	0	0	0
SLC2A3	6515	0.01206	0.07945	0	0.03911	0	0	0.007299	0
FOXJ2	55810	3.056	1.623	3.905	6.15	1.156	2.58	3.056	2.452
C3AR1	719	0	0	0.05073	0.01072	0	0	0	0
NECAP1	25977	5.166	1.516	2.613	6.243	3.7	2.49	2.62	2.51
CLEC4A	50856	0.01375	0.0604	0.3905	0.7916	0.3523	0.05079	0.09155	0.009383
POU5F1P3	642559	0	0	0	0.03452	0	0	0	0
ZNF705A	440077	0	0	0	0.01059	0	0	0	0
FAM66C	440078	0.1554	0.1241	0.04338	0.2864	0.4344	0	0	0
FAM90A1	55138	0.06086	0.01114	0.2336	0.2098	0	0	0.2395	0
FAM86FP	653113	0.06458	0.1104	0.5454	0.5587	0.1103	0.06363	0.09124	0.4996
LINC02449	101927905	0	0.3683	0.4212	0.2225	0.4687	0.03379	0	0.156
LOC112268090	112268090	0.02954	0.02163	0.7256	0.4312	0	0	0.01788	0.04032
LOC107987171	107987171	0.1617	0	0.03547	0.01874	0.04736	0	0	0.0473
LINC00937	389634	0	0	0	0	0	0	0	0
LOC101927966	101927966	0	0	0.03075	0	0	0	0	0
CLEC6A	93978	0	0	0	0	0	0	0	0
CLEC4D	338339	0	0	0	0	0	0	0	0
CLEC4E	26253	0	0	0	0	0	0	0	0
LOC105369645	105369645	0	0	0	0	0	0	0	0
AICDA	57379	0	0	0	0	0	0	0	0.01081
MFAP5	8076	0	0	0	0	0	0	0	0
RIMKLB	57494	0.9172	0.5563	1.287	1.717	0.8072	0.2191	0.6479	1.05
A2ML1	144568	0.7539	0.7597	2.416	12.46	25.46	44.69	51.16	27.7
PHC1	1911	3.247	2.389	3.22	4.912	1.091	2.006	3.477	2.857
M6PR	4074	4.183	3.201	5.178	10.04	3.273	2.511	5.065	8.624
KLRG1	10219	0.02358	0	0.1358	0.2104	0	0.5663	0.04283	0.008047
LINC00612	253128	0	0	0	0.03386	0	0	0	0
A2M-AS1	144571	1.043	0	0.539	0.1627	0.3084	0.1038	0.1822	0.04107
A2M	2	1.184	0.06861	0.2877	0.01382	3.981	0.1133	0.2166	1.453
PZP	5858	0	0	0	0	0.006112	0	0	0
A2MP1	3	0	0	0	0	0	0	0	0
MIR1244-3	100422872	2.171	1.192	17.08	12.77	6.676	3.209	13.14	8.15
LINC00987	100499405	0.3129	0.1767	1.084	0.3552	0.3482	0.1982	1.559	0.1952
LOC642846	642846	2.677	4.557	2.986	4.438	1.581	1.744	1.652	1.323
LOC107984489	107984489	0.3617	0.602	0.7069	0.3067	0.08426	0.4617	0.02986	0.4152
LOC105369649	105369649	0	0	0	0	0	0	0	0
LINC02367	101930452	0.0736	0	0.2179	0.2046	0	0.1321	0	0.03588
LOC101928030	101928030	0.4298	0	0	0	0	0	0	0
LOC728715	728715	0.6724	2.159	1.946	1.049	0.05301	2.217	0.595	1.2
LOC105369647	105369647	0.1604	0	0.04104	0.08671	0	0.0395	0	0
LOC107987172	107987172	1.259	1.174	1.099	0.4642	5.691	0.1269	0.03466	0.6251
DDX12P	440081	2.349	3.094	2.836	3.073	1.827	0.968	2.087	2.119
LOC105376678	105376678	1.646	0.2836	0.892	0.3534	0	0	0	0
LOC408186	408186	0.007393	0.2761	0.3916	0.04797	0	0.09834	0.04029	0.07065
KLRB1	3820	0	0.02286	0.02396	0.8607	0	0	0	0
LOC107987174	107987174	0.2218	0.1624	0.04257	0.1799	0	0	0	0
LOC374443	374443	0.8001	0.1589	0.5101	1.474	0.695	0.1704	0.2792	0.324
LOC105369728	105369728	0	0	0.4842	0.1462	0	0	0	0
CLEC2D	29121	0.5603	0.2176	1.636	1.226	0.4438	0.3388	0.6374	0.2608
LINC02390	105369652	0.1625	0	0.3971	0	0	0	0	0
CLECL1P	160365	0	0	0	0.01754	0	0	0	0
CD69	969	0	0	0.1057	0	0	0	0.01667	0
KLRF1	51348	0.2717	0.1769	0	0.02449	0.2785	0	0.05484	0
CLEC2B	9976	0.7697	0.7791	1.668	5.82	0.8817	0.8531	0.9594	1.02
KLRF2	100431172	0	0	0	0	0	0	0	0
CLEC2A	387836	0	0	0	0	0	0	0	0
LINC02470	100506159	0	0	0	0	0	0	0	0
CLEC12A-AS1	400002	0	0	0	0.009456	0	0	0	0
CLEC12A	160364	0	0	0	0	0	0	0.01057	0
CLEC1B	51266	0	0	0	0	0	0	0	0
CLEC12B	387837	0	0	0	0	0	0	0	0
LOC102724020	102724020	0	0	0	0	0	0	0	0
LOC112268091	112268091	0	0	0	0	0	0	0	0
CLEC9A	283420	0	0	0	0	0	0	0	0
CLEC1A	51267	0	0	0.035	0.06162	0.0623	0	0.0092	0
LOC105369655	105369655	0	0	0	0.1271	0	0	0	0
CLEC7A	64581	0.3935	0.2881	1.322	2.034	0.2353	0.63	0.6551	0.3245
OLR1	4973	0.6785	1.088	1.14	0.5502	0	0	0.09992	0.05006
TMEM52B	120939	0	0.1315	0.1034	0.3641	0	0.04423	0	0
LOC107984509	107984509	0	0	0.2807	0	0	0	0	0
GABARAPL1	23710	1.32	1.333	4.667	5.466	0.2255	1.98	2.119	1.993
KLRD1	3824	0	0	0.01793	0.02104	0	0	0	0.01771
LOC105369656	105369656	0	0	0	0	0	0	0	0
LINC02617	113523642	0	0	0	0	0	0	0	0
KLRK1-AS1	101928100	0.5869	0.3462	0.1252	0.3966	0.2172	0.1566	0.07896	0.03338
KLRC4-KLRK1	100528032	0.1185	0.05205	0.07277	0.173	0.17	0.1576	0.02869	0.01617
KLRK1	22914	0.1464	0.06431	0.08989	0.2137	0.21	0.1947	0.03545	0.01998
KLRC4	8302	0	0	0	0	0	0	0	0
KLRC3	3823	0	0	0.03093	0.09803	0	0	0	0
KLRC2	3822	0	0	0.08702	0.3064	0	0	0	0
KLRC1	3821	0	0	0	0	0	0	0	0
LOC105369657	105369657	0	0	0	0	0	0	0	0
EIF2S3B	255308	0.5265	0.1928	1.199	3.216	1.007	0.3501	0.5844	0.9582
LOC105369658	105369658	0	0	0	0	0	0	0	0
LINC02446	101060038	0	0.02661	0	0	0	0	0	0
LOC105376675	105376675	0	0	0	0	0	0	0	0
KLRA1P	10748	0.3552	0.306	0.03208	0.4236	0	0.01544	0.1898	0
MAGOHB	55110	1.084	0.4074	1.238	2.279	0.234	1.455	0.5355	0.6524
STYK1	55359	0.01285	0	0.1479	0.6668	0.02634	0.1899	0.3345	1.605
YBX3	8531	19.19	8.917	42.86	46.87	21.7	28.07	43.14	23.3
LOC112268104	112268104	1.503	0.3412	0.854	0.08534	0	0.05554	0.06371	0.06156
LINC02366	101928162	0	0	0	0	0	0	0	0
TAS2R7	50837	0	0	0	0	0	0	0	0
TAS2R8	50836	0	0	0	0	0	0	0	0
TAS2R9	50835	0	0	0	0	0	0	0	0
LOC107984459	107984459	0	0.03441	0.007215	0.09909	0	0	0.00569	0.009622
TAS2R10	50839	0	0	0	0	0	0	0.03023	0
PRH1-PRR4	100533464	0.02805	0.1848	0.7105	0.5686	0	0.06217	0.1019	0.1723
PRR4	11272	0	0.36	1.195	0.3988	0	0	0.04961	0.2237
PRH1	5554	0.02367	0.052	0.4725	0.4415	0	0.1574	0.2723	0.5978
TAS2R13	50838	0	0	0.04327	0.2286	0	0	0	0
PRH2	5555	0	0.0319	0	0.1296	0	0	0.02638	0.01982
PRH1-TAS2R14	106707243	0.2717	0.05969	0.438	0.4848	0	0.06023	0.08225	0.2782
TAS2R14	50840	0	0	0.1485	0.5883	0	0.07147	0.02928	0
TAS2R50	259296	0	0	0	0	0	0	0.05586	0
TAS2R20	259295	0	0	0.07558	0.06388	0	0	0.07153	0
TAS2R19	259294	0	0	1.06	0.4854	0	0	0	0.03143
TAS2R31	259290	0.1356	0	0.1041	0.4031	0	0.2003	0.05472	0
TAS2R46	259292	0	0	0	0.1609	0	0	0.6007	0
TAS2R43	259289	0	0	0	0	0	0	0	0
TAS2R30	259293	0	0.176	0.1476	0.5457	0	0	0	0
SMIM10L1	100129361	0.3252	0.1961	0.8225	1.14	0.009805	0.3322	0.8571	0.7573
TAS2R42	353164	0	0	0	0.03959	0	0	0	0
PRB3	5544	0	0	0	0	0	0	0	0
LOC107987183	107987183	0.02234	0.05725	0	0	0	0	0.02029	0
PRB4	5545	0	0	0	0	0	0	0	0
PRB1	5542	0	0.115	0	0	0	0	0	0
PRB2	653247	0	0	0	0	0	0	0	0
LOC440084	440084	0	0	0	0.1038	0	0	0.03874	0
LINC01252	338817	0.1884	0.04599	0.4629	0.0815	0	0.08353	0.07605	0.008573
ETV6	2120	4.159	3.279	4.595	4.901	5.617	4.476	3.231	3.678
BCL2L14	79370	0.07676	0	0.07072	0.09961	0	0	0.009295	0
MIR1244-4	103504734	1.628	0.7949	8.334	9.684	1.669	2.406	6.572	4.816
LRP6	4040	0.7785	0.2537	1.347	2.522	2.389	0.9876	0.97	1.493
MANSC1	54682	1.935	1.002	2.266	4.018	3.983	5.053	4.039	2.744
LOH12CR2	503693	0	0.02197	0.1151	0	0	0	0	0.1024
BORCS5	118426	0.2186	0.09086	0.7258	0.7092	0.006056	0.9518	0.855	0.5767
LOC107984485	107984485	0.4514	1.25	0.5833	1.411	0.1806	0.6183	0.8533	1.856
DUSP16	80824	1.562	0.9679	2.434	3.411	1.006	1.884	1.649	1.649
LOC107984486	107984486	0	0	0	0	0	0	0	0
CREBL2	1389	0.9912	0.7438	1.663	5.211	3.211	0.5245	1.674	1.495
GPR19	2842	0.01329	0.09245	0.1581	0.1186	0	0.06383	0.08449	0.1179
CDKN1B	1027	2.798	3.91	10.26	17	0.4686	2.878	7.218	7.438
